CBSA_Code,CBSA_Name,Trader_Code,Trader_Name,Exports,Imports,Volume,Balance
30780,"Little Rock-North Little Rock-Conway, AR",155rem,Remainder of Western Europe,65.98661156,64.90783555,130.8944471,1.078776012
30780,"Little Rock-North Little Rock-Conway, AR",156,China,229.8024737,900.6356413,1130.438115,-670.8331676
30780,"Little Rock-North Little Rock-Conway, AR",170,Colombia,21.19354119,23.35014014,44.54368133,-2.156598951
30780,"Little Rock-North Little Rock-Conway, AR",250,France,46.86243376,80.09692058,126.9593543,-33.23448682
30780,"Little Rock-North Little Rock-Conway, AR",276,Germany,66.85021711,136.4547036,203.3049207,-69.60448644
30780,"Little Rock-North Little Rock-Conway, AR",356,India,30.4895395,58.10919535,88.59873484,-27.61965585
30780,"Little Rock-North Little Rock-Conway, AR",392,Japan,100.5918916,245.7006675,346.2925591,-145.1087758
30780,"Little Rock-North Little Rock-Conway, AR",410,Republic of Korea,60.76751812,90.31457288,151.082091,-29.54705477
30780,"Little Rock-North Little Rock-Conway, AR",484,Mexico,232.2775959,416.732143,649.0097389,-184.4545471
30780,"Little Rock-North Little Rock-Conway, AR",528,Netherlands,39.23118856,22.53823229,61.76942086,16.69295627
30780,"Little Rock-North Little Rock-Conway, AR",702,Singapore,32.58993452,18.69466108,51.2845956,13.89527343
30780,"Little Rock-North Little Rock-Conway, AR",710,South Africa,7.029720589,19.54847004,26.57819063,-12.51874945
30780,"Little Rock-North Little Rock-Conway, AR",724,Spain,10.91729696,13.77516183,24.69245879,-2.857864868
30780,"Little Rock-North Little Rock-Conway, AR",792,Turkey,24.92740734,9.165095267,34.09250261,15.76231208
30780,"Little Rock-North Little Rock-Conway, AR",826,United Kingdom of Great Britain and Northern Ireland,85.59149738,73.67846415,159.2699615,11.91303323
31080,"Los Angeles-Long Beach-Anaheim, CA",005rem,Remainder of South America,502.5266829,1818.241394,2320.768077,-1315.714711
31080,"Los Angeles-Long Beach-Anaheim, CA",011,Western Africa,111.4478716,1338.757988,1450.205859,-1227.310116
31080,"Los Angeles-Long Beach-Anaheim, CA",013rem,Remainder of Central America,647.4815718,434.2007097,1081.682281,213.2808621
31080,"Los Angeles-Long Beach-Anaheim, CA",014,Eastern Africa,24.31088541,13.82953163,38.14041704,10.48135377
31080,"Los Angeles-Long Beach-Anaheim, CA",015,Northern Africa,213.0577428,883.6890663,1096.746809,-670.6313235
31080,"Los Angeles-Long Beach-Anaheim, CA",017,Middle Africa,55.31262053,919.1942149,974.5068354,-863.8815943
31080,"Los Angeles-Long Beach-Anaheim, CA",018rem,Remainder of Southern Africa,1.395074951,6.269297935,7.664372886,-4.874222984
31080,"Los Angeles-Long Beach-Anaheim, CA",021rem,Remainder of Northern America,15.37255123,0.788165995,16.16071723,14.58438524
31080,"Los Angeles-Long Beach-Anaheim, CA",029,Caribbean,454.5886011,431.5285739,886.117175,23.06002716
31080,"Los Angeles-Long Beach-Anaheim, CA",030rem,Remainder of Eastern Asia,3.408016121,0.328473852,3.736489973,3.07954227
31080,"Los Angeles-Long Beach-Anaheim, CA",032,Argentina,132.8150136,139.1664134,271.981427,-6.351399833
31080,"Los Angeles-Long Beach-Anaheim, CA",034rem,Remainder of Southern Asia,70.93063788,274.9346513,345.8652892,-204.0040134
31080,"Los Angeles-Long Beach-Anaheim, CA",035rem,Remainder of South-Eastern Asia,1462.264726,3145.462276,4607.727001,-1683.19755
31080,"Los Angeles-Long Beach-Anaheim, CA",039rem,Remainder of Southern Europe,379.9893175,528.8123144,908.8016318,-148.8229969
31080,"Los Angeles-Long Beach-Anaheim, CA",053,Australia and New Zealand,996.147249,353.035945,1349.183194,643.111304
31080,"Los Angeles-Long Beach-Anaheim, CA",054,Melanesia,7.47668437,10.08538732,17.56207169,-2.608702954
31080,"Los Angeles-Long Beach-Anaheim, CA",057,Micronesia,8.703209595,0.725729556,9.428939151,7.97748004
31080,"Los Angeles-Long Beach-Anaheim, CA",061,Polynesia,5.793376204,1.719237756,7.51261396,4.074138448
31080,"Los Angeles-Long Beach-Anaheim, CA",076,Brazil,726.3016179,736.3365118,1462.63813,-10.03489387
31080,"Los Angeles-Long Beach-Anaheim, CA",124,Canada,5042.164508,7808.137718,12850.30223,-2765.973211
31080,"Los Angeles-Long Beach-Anaheim, CA",143,Central Asia,16.43334225,95.68882013,112.1221624,-79.25547787
31080,"Los Angeles-Long Beach-Anaheim, CA",145rem,Remainder of Western Asia,1058.117387,3013.022215,4071.139602,-1954.904828
31080,"Los Angeles-Long Beach-Anaheim, CA",151,Eastern Europe,284.9248419,1144.563567,1429.488409,-859.6387251
31080,"Los Angeles-Long Beach-Anaheim, CA",152,Chile,278.2479406,100.3632135,378.6111541,177.8847271
31080,"Los Angeles-Long Beach-Anaheim, CA",154rem,Remainder of Northern Europe,623.9863772,848.2647353,1472.251113,-224.2783581
31080,"Los Angeles-Long Beach-Anaheim, CA",155rem,Remainder of Western Europe,784.7417548,581.9897793,1366.731534,202.7519756
31080,"Los Angeles-Long Beach-Anaheim, CA",156,China,5959.84852,18773.48675,24733.33527,-12813.63823
31080,"Los Angeles-Long Beach-Anaheim, CA",170,Colombia,257.6706411,520.3853024,778.0559435,-262.7146613
31080,"Los Angeles-Long Beach-Anaheim, CA",250,France,490.568525,660.4022803,1150.970805,-169.8337553
31080,"Los Angeles-Long Beach-Anaheim, CA",276,Germany,1017.15385,1115.222947,2132.376797,-98.06909672
31080,"Los Angeles-Long Beach-Anaheim, CA",356,India,419.5771749,733.6969982,1153.274173,-314.1198233
31080,"Los Angeles-Long Beach-Anaheim, CA",392,Japan,2923.326094,5464.056114,8387.382207,-2540.73002
31080,"Los Angeles-Long Beach-Anaheim, CA",410,Republic of Korea,1636.669867,2055.793651,3692.463518,-419.1237843
31080,"Los Angeles-Long Beach-Anaheim, CA",484,Mexico,5687.901626,9164.602864,14852.50449,-3476.701238
31080,"Los Angeles-Long Beach-Anaheim, CA",528,Netherlands,1063.024266,378.2015006,1441.225767,684.8227657
31080,"Los Angeles-Long Beach-Anaheim, CA",702,Singapore,947.9016603,392.7993442,1340.701005,555.1023161
31080,"Los Angeles-Long Beach-Anaheim, CA",710,South Africa,63.24260254,167.5934588,230.8360613,-104.3508562
31080,"Los Angeles-Long Beach-Anaheim, CA",724,Spain,116.6222615,183.8158211,300.4380826,-67.1935596
31080,"Los Angeles-Long Beach-Anaheim, CA",792,Turkey,345.4592022,69.02678326,414.4859855,276.432419
31080,"Los Angeles-Long Beach-Anaheim, CA",826,United Kingdom of Great Britain and Northern Ireland,1156.248969,933.8198869,2090.068856,222.4290818
31140,"Louisville/Jefferson County, KY-IN",005rem,Remainder of South America,177.1054826,45.74207556,222.8475582,131.363407
31140,"Louisville/Jefferson County, KY-IN",011,Western Africa,44.99610907,10.53503198,55.53114105,34.46107709
31140,"Louisville/Jefferson County, KY-IN",013rem,Remainder of Central America,123.553921,114.9021287,238.4560497,8.651792243
31140,"Louisville/Jefferson County, KY-IN",014,Eastern Africa,6.406418506,5.243521229,11.64993973,1.162897278
31140,"Louisville/Jefferson County, KY-IN",015,Northern Africa,42.88616496,16.46284094,59.3490059,26.42332402
31140,"Louisville/Jefferson County, KY-IN",017,Middle Africa,9.301157005,1.996713553,11.29787056,7.304443452
31140,"Louisville/Jefferson County, KY-IN",018rem,Remainder of Southern Africa,1.235206794,3.189576231,4.424783025,-1.954369437
31140,"Louisville/Jefferson County, KY-IN",021rem,Remainder of Northern America,4.171984528,0.20282607,4.374810599,3.969158458
31140,"Louisville/Jefferson County, KY-IN",029,Caribbean,135.1541521,65.79160967,200.9457617,69.36254241
31140,"Louisville/Jefferson County, KY-IN",030rem,Remainder of Eastern Asia,2.218292586,0.035717271,2.254009857,2.182575316
31140,"Louisville/Jefferson County, KY-IN",032,Argentina,48.04940781,29.29648763,77.34589544,18.75292018
31140,"Louisville/Jefferson County, KY-IN",034rem,Remainder of Southern Asia,27.70546489,46.95160923,74.65707412,-19.24614433
31140,"Louisville/Jefferson County, KY-IN",035rem,Remainder of South-Eastern Asia,120.5798675,301.7265568,422.3064243,-181.1466893
31140,"Louisville/Jefferson County, KY-IN",039rem,Remainder of Southern Europe,72.15752405,181.2591092,253.4166333,-109.1015852
31140,"Louisville/Jefferson County, KY-IN",053,Australia and New Zealand,119.0925524,59.50586292,178.5984153,59.58668949
31140,"Louisville/Jefferson County, KY-IN",054,Melanesia,1.273293308,1.400618062,2.67391137,-0.127324755
31140,"Louisville/Jefferson County, KY-IN",057,Micronesia,1.228009,0.053362797,1.281371797,1.174646203
31140,"Louisville/Jefferson County, KY-IN",061,Polynesia,0.753792824,0.193662882,0.947455706,0.560129942
31140,"Louisville/Jefferson County, KY-IN",076,Brazil,219.9559883,150.1952268,370.1512151,69.76076157
31140,"Louisville/Jefferson County, KY-IN",124,Canada,1644.365383,1683.434503,3327.799887,-39.0691197
31140,"Louisville/Jefferson County, KY-IN",143,Central Asia,5.513978277,2.234837599,7.748815876,3.279140678
31140,"Louisville/Jefferson County, KY-IN",145rem,Remainder of Western Asia,293.6110037,101.9600925,395.5710962,191.6509112
31140,"Louisville/Jefferson County, KY-IN",151,Eastern Europe,69.08126322,95.30016269,164.3814259,-26.21889947
31140,"Louisville/Jefferson County, KY-IN",152,Chile,75.17018296,37.84510168,113.0152846,37.32508128
31140,"Louisville/Jefferson County, KY-IN",154rem,Remainder of Northern Europe,103.111989,223.3785212,326.4905102,-120.2665322
31140,"Louisville/Jefferson County, KY-IN",155rem,Remainder of Western Europe,197.5785568,171.6150636,369.1936204,25.96349324
31140,"Louisville/Jefferson County, KY-IN",156,China,565.1848881,1770.787556,2335.972444,-1205.602668
31140,"Louisville/Jefferson County, KY-IN",170,Colombia,76.34017965,38.76011324,115.1002929,37.5800664
31140,"Louisville/Jefferson County, KY-IN",250,France,97.95803909,175.1462325,273.1042715,-77.18819336
31140,"Louisville/Jefferson County, KY-IN",276,Germany,245.0648967,590.9858502,836.0507469,-345.9209535
31140,"Louisville/Jefferson County, KY-IN",356,India,86.84949928,145.1421393,231.9916386,-58.29264005
31140,"Louisville/Jefferson County, KY-IN",392,Japan,238.3610634,1183.342709,1421.703772,-944.9816454
31140,"Louisville/Jefferson County, KY-IN",410,Republic of Korea,142.8460463,352.0639597,494.910006,-209.2179134
31140,"Louisville/Jefferson County, KY-IN",484,Mexico,845.6594093,1345.566329,2191.225738,-499.9069195
31140,"Louisville/Jefferson County, KY-IN",528,Netherlands,141.5762653,64.50584057,206.0821059,77.07042477
31140,"Louisville/Jefferson County, KY-IN",702,Singapore,70.00322501,35.97219851,105.9754235,34.0310265
31140,"Louisville/Jefferson County, KY-IN",710,South Africa,34.47803384,69.86816622,104.3462001,-35.39013238
31140,"Louisville/Jefferson County, KY-IN",724,Spain,36.1368125,36.8322534,72.9690659,-0.695440901
31140,"Louisville/Jefferson County, KY-IN",792,Turkey,42.55237467,28.8920713,71.44444596,13.66030337
31140,"Louisville/Jefferson County, KY-IN",826,United Kingdom of Great Britain and Northern Ireland,212.4872731,214.316293,426.8035661,-1.829019902
31540,"Madison, WI",005rem,Remainder of South America,63.20250777,32.80765486,96.01016263,30.39485291
31540,"Madison, WI",011,Western Africa,8.564577117,11.43741707,20.00199418,-2.872839949
31540,"Madison, WI",013rem,Remainder of Central America,36.00335153,50.86776254,86.87111407,-14.86441101
31540,"Madison, WI",014,Eastern Africa,2.747064491,2.1818883,4.928952791,0.565176191
31540,"Madison, WI",015,Northern Africa,16.24726976,18.99986779,35.24713755,-2.752598029
31540,"Madison, WI",017,Middle Africa,4.84731283,4.684269605,9.531582435,0.163043225
31540,"Madison, WI",018rem,Remainder of Southern Africa,0.176798417,1.180365551,1.357163968,-1.003567134
31540,"Madison, WI",021rem,Remainder of Northern America,1.622849115,0.109452269,1.732301385,1.513396846
31540,"Madison, WI",029,Caribbean,40.09109719,38.16898917,78.26008636,1.922108024
31540,"Madison, WI",030rem,Remainder of Eastern Asia,0.221294344,0.022766283,0.244060627,0.198528061
31540,"Madison, WI",032,Argentina,21.81784635,10.18121744,31.99906379,11.63662892
31540,"Madison, WI",034rem,Remainder of Southern Asia,9.185046096,21.17401122,30.35905731,-11.98896512
31540,"Madison, WI",035rem,Remainder of South-Eastern Asia,58.13744619,161.6058788,219.743325,-103.4684326
31540,"Madison, WI",039rem,Remainder of Southern Europe,40.98681093,72.40121833,113.3880293,-31.41440739
31540,"Madison, WI",053,Australia and New Zealand,51.18105085,23.50676819,74.68781905,27.67428266
31540,"Madison, WI",054,Melanesia,0.559508821,0.650690504,1.210199324,-0.091181683
31540,"Madison, WI",057,Micronesia,0.386337907,0.037994324,0.424332231,0.348343583
31540,"Madison, WI",061,Polynesia,0.339246426,0.091298858,0.430545284,0.247947568
31540,"Madison, WI",076,Brazil,107.1942054,64.6338042,171.8280096,42.56040118
31540,"Madison, WI",124,Canada,446.1549344,455.2851479,901.4400823,-9.130213481
31540,"Madison, WI",143,Central Asia,1.984574171,2.281969767,4.266543938,-0.297395596
31540,"Madison, WI",145rem,Remainder of Western Asia,81.24683784,65.69734464,146.9441825,15.5494932
31540,"Madison, WI",151,Eastern Europe,31.39246037,65.26155974,96.65402012,-33.86909937
31540,"Madison, WI",152,Chile,21.12599362,13.36238009,34.48837371,7.763613528
31540,"Madison, WI",154rem,Remainder of Northern Europe,56.58170437,135.4170565,191.9987608,-78.83535208
31540,"Madison, WI",155rem,Remainder of Western Europe,110.7204253,91.45875267,202.179178,19.26167263
31540,"Madison, WI",156,China,279.422871,942.5376447,1221.960516,-663.1147737
31540,"Madison, WI",170,Colombia,32.7488809,17.28732276,50.03620366,15.46155814
31540,"Madison, WI",250,France,53.22670992,75.66942899,128.8961389,-22.44271906
31540,"Madison, WI",276,Germany,107.0373873,166.5014821,273.5388694,-59.46409477
31540,"Madison, WI",356,India,43.32533629,68.57665463,111.9019909,-25.25131834
31540,"Madison, WI",392,Japan,182.7284636,288.7988819,471.5273455,-106.0704183
31540,"Madison, WI",410,Republic of Korea,92.2350017,108.2936206,200.5286223,-16.05861895
31540,"Madison, WI",484,Mexico,243.0405406,384.0863522,627.1268928,-141.0458116
31540,"Madison, WI",528,Netherlands,88.1790832,36.23399215,124.4130753,51.94509106
31540,"Madison, WI",702,Singapore,34.392103,24.55135504,58.94345804,9.840747954
31540,"Madison, WI",710,South Africa,10.64536158,18.34098565,28.98634724,-7.695624075
31540,"Madison, WI",724,Spain,23.76172437,19.06704693,42.8287713,4.694677437
31540,"Madison, WI",792,Turkey,18.73009751,9.064832071,27.79492958,9.66526544
31540,"Madison, WI",826,United Kingdom of Great Britain and Northern Ireland,101.58653,94.73337347,196.3199035,6.853156516
32580,"McAllen-Edinburg-Mission, TX",005rem,Remainder of South America,6.64097889,16.68879026,23.32976915,-10.04781137
32580,"McAllen-Edinburg-Mission, TX",011,Western Africa,1.621502336,6.203015045,7.824517381,-4.58151271
32580,"McAllen-Edinburg-Mission, TX",013rem,Remainder of Central America,7.40340855,22.61084377,30.01425232,-15.20743522
32580,"McAllen-Edinburg-Mission, TX",014,Eastern Africa,0.933459657,0.781641255,1.715100912,0.151818403
32580,"McAllen-Edinburg-Mission, TX",015,Northern Africa,5.374889249,9.897047701,15.27193695,-4.522158452
32580,"McAllen-Edinburg-Mission, TX",017,Middle Africa,0.656176172,2.807706932,3.463883104,-2.15153076
32580,"McAllen-Edinburg-Mission, TX",018rem,Remainder of Southern Africa,0.022991775,0.368560755,0.391552529,-0.34556898
32580,"McAllen-Edinburg-Mission, TX",021rem,Remainder of Northern America,0.258504122,0.0293983,0.287902422,0.229105822
32580,"McAllen-Edinburg-Mission, TX",029,Caribbean,6.209275152,16.50989417,22.71916932,-10.30061902
32580,"McAllen-Edinburg-Mission, TX",030rem,Remainder of Eastern Asia,0.023259161,0.008365584,0.031624745,0.014893577
32580,"McAllen-Edinburg-Mission, TX",032,Argentina,1.613767203,4.334265667,5.94803287,-2.720498464
32580,"McAllen-Edinburg-Mission, TX",034rem,Remainder of Southern Asia,2.297261095,8.694959329,10.99222042,-6.397698235
32580,"McAllen-Edinburg-Mission, TX",035rem,Remainder of South-Eastern Asia,19.59962602,64.45619075,84.05581677,-44.85656473
32580,"McAllen-Edinburg-Mission, TX",039rem,Remainder of Southern Europe,3.971772473,21.02370474,24.99547721,-17.05193227
32580,"McAllen-Edinburg-Mission, TX",053,Australia and New Zealand,6.096056226,8.684844396,14.78090062,-2.58878817
32580,"McAllen-Edinburg-Mission, TX",054,Melanesia,0.109829815,0.352063516,0.461893331,-0.242233701
32580,"McAllen-Edinburg-Mission, TX",057,Micronesia,0.078226183,0.019745188,0.097971371,0.058480995
32580,"McAllen-Edinburg-Mission, TX",061,Polynesia,0.088780428,0.05145592,0.140236348,0.037324508
32580,"McAllen-Edinburg-Mission, TX",076,Brazil,13.19610938,20.40557324,33.60168262,-7.209463857
32580,"McAllen-Edinburg-Mission, TX",124,Canada,58.87634074,170.2655503,229.1418911,-111.3892096
32580,"McAllen-Edinburg-Mission, TX",143,Central Asia,0.183689562,1.223259157,1.40694872,-1.039569595
32580,"McAllen-Edinburg-Mission, TX",145rem,Remainder of Western Asia,17.56971555,18.00298856,35.57270412,-0.43327301
32580,"McAllen-Edinburg-Mission, TX",151,Eastern Europe,3.622232834,27.0939069,30.71613973,-23.47167407
32580,"McAllen-Edinburg-Mission, TX",152,Chile,2.208876999,4.887301655,7.096178654,-2.678424656
32580,"McAllen-Edinburg-Mission, TX",154rem,Remainder of Northern Europe,6.808198036,28.78153545,35.58973348,-21.97333741
32580,"McAllen-Edinburg-Mission, TX",155rem,Remainder of Western Europe,5.951121367,20.40451339,26.35563476,-14.45339203
32580,"McAllen-Edinburg-Mission, TX",156,China,78.84450718,337.5642981,416.4088053,-258.719791
32580,"McAllen-Edinburg-Mission, TX",170,Colombia,3.050647915,9.031922394,12.08257031,-5.981274479
32580,"McAllen-Edinburg-Mission, TX",250,France,7.180177975,22.9445966,30.12477458,-15.76441863
32580,"McAllen-Edinburg-Mission, TX",276,Germany,10.90328237,37.66478649,48.56806886,-26.76150412
32580,"McAllen-Edinburg-Mission, TX",356,India,5.986119652,23.22964843,29.21576808,-17.24352878
32580,"McAllen-Edinburg-Mission, TX",392,Japan,24.87075103,85.02526842,109.8960194,-60.15451739
32580,"McAllen-Edinburg-Mission, TX",410,Republic of Korea,15.09945818,35.18662596,50.28608414,-20.08716777
32580,"McAllen-Edinburg-Mission, TX",484,Mexico,49.45044053,183.0931963,232.5436368,-133.6427558
32580,"McAllen-Edinburg-Mission, TX",528,Netherlands,5.526518898,11.55387841,17.08039731,-6.027359516
32580,"McAllen-Edinburg-Mission, TX",702,Singapore,5.421101383,6.670607561,12.09170894,-1.249506179
32580,"McAllen-Edinburg-Mission, TX",710,South Africa,0.7932312,4.745843632,5.539074832,-3.952612432
32580,"McAllen-Edinburg-Mission, TX",724,Spain,2.544231748,6.691026944,9.235258692,-4.146795196
32580,"McAllen-Edinburg-Mission, TX",792,Turkey,9.416502053,3.023442958,12.43994501,6.393059096
32580,"McAllen-Edinburg-Mission, TX",826,United Kingdom of Great Britain and Northern Ireland,10.59048063,26.83867434,37.42915498,-16.24819371
32820,"Memphis, TN-MS-AR",005rem,Remainder of South America,169.6108633,121.9047127,291.515576,47.70615065
32820,"Memphis, TN-MS-AR",011,Western Africa,23.84780653,78.51915832,102.3669648,-54.67135179
32820,"Memphis, TN-MS-AR",013rem,Remainder of Central America,118.3440342,120.0533609,238.3973951,-1.70932665
32820,"Memphis, TN-MS-AR",014,Eastern Africa,7.170444981,4.892440966,12.06288595,2.278004015
32820,"Memphis, TN-MS-AR",015,Northern Africa,49.13116042,51.01710761,100.148268,-1.885947184
32820,"Memphis, TN-MS-AR",017,Middle Africa,10.57274322,49.53203807,60.10478129,-38.95929485
32820,"Memphis, TN-MS-AR",018rem,Remainder of Southern Africa,0.515791714,2.706073056,3.22186477,-2.190281342
32820,"Memphis, TN-MS-AR",021rem,Remainder of Northern America,4.187105092,0.159138017,4.346243109,4.027967075
32820,"Memphis, TN-MS-AR",029,Caribbean,117.8429922,85.17432848,203.0173207,32.66866374
32820,"Memphis, TN-MS-AR",030rem,Remainder of Eastern Asia,0.542597332,0.037284115,0.579881447,0.505313217
32820,"Memphis, TN-MS-AR",032,Argentina,49.78415315,25.99914913,75.78330228,23.78500402
32820,"Memphis, TN-MS-AR",034rem,Remainder of Southern Asia,23.12201835,43.03739384,66.15941219,-19.91537549
32820,"Memphis, TN-MS-AR",035rem,Remainder of South-Eastern Asia,156.2809459,287.154812,443.435758,-130.8738661
32820,"Memphis, TN-MS-AR",039rem,Remainder of Southern Europe,81.64560623,130.1202036,211.7658098,-48.47459739
32820,"Memphis, TN-MS-AR",053,Australia and New Zealand,102.7980288,47.73528622,150.533315,55.06274257
32820,"Memphis, TN-MS-AR",054,Melanesia,1.124289785,1.526636246,2.650926031,-0.40234646
32820,"Memphis, TN-MS-AR",057,Micronesia,1.682323544,0.058943217,1.741266761,1.623380328
32820,"Memphis, TN-MS-AR",061,Polynesia,0.685432126,0.205976603,0.891408729,0.479455523
32820,"Memphis, TN-MS-AR",076,Brazil,236.4163306,154.9863602,391.4026908,81.4299704
32820,"Memphis, TN-MS-AR",124,Canada,1035.567718,986.9564983,2022.524216,48.61121934
32820,"Memphis, TN-MS-AR",143,Central Asia,3.866792929,5.089173778,8.955966707,-1.222380849
32820,"Memphis, TN-MS-AR",145rem,Remainder of Western Asia,187.445837,233.1972535,420.6430905,-45.75141645
32820,"Memphis, TN-MS-AR",151,Eastern Europe,65.76776017,88.70747976,154.4752399,-22.93971959
32820,"Memphis, TN-MS-AR",152,Chile,57.31382232,30.07032585,87.38414817,27.24349646
32820,"Memphis, TN-MS-AR",154rem,Remainder of Northern Europe,92.5309633,230.0773504,322.6083137,-137.5463871
32820,"Memphis, TN-MS-AR",155rem,Remainder of Western Europe,183.4425841,155.9854124,339.4279965,27.45717177
32820,"Memphis, TN-MS-AR",156,China,640.0887761,1525.416686,2165.505463,-885.3279103
32820,"Memphis, TN-MS-AR",170,Colombia,83.38563342,63.1098332,146.4954666,20.27580022
32820,"Memphis, TN-MS-AR",250,France,95.64461064,137.1933506,232.8379613,-41.54874
32820,"Memphis, TN-MS-AR",276,Germany,201.3908369,308.6498954,510.0407323,-107.2590585
32820,"Memphis, TN-MS-AR",356,India,85.31273824,124.3065606,209.6192989,-38.9938224
32820,"Memphis, TN-MS-AR",392,Japan,304.7121852,501.0697988,805.7819839,-196.3576136
32820,"Memphis, TN-MS-AR",410,Republic of Korea,171.3101476,176.6751582,347.9853058,-5.365010645
32820,"Memphis, TN-MS-AR",484,Mexico,712.2068258,805.0083336,1517.215159,-92.80150779
32820,"Memphis, TN-MS-AR",528,Netherlands,154.9076987,58.70871685,213.6164156,96.19898186
32820,"Memphis, TN-MS-AR",702,Singapore,80.56228533,41.09690426,121.6591896,39.46538107
32820,"Memphis, TN-MS-AR",710,South Africa,26.22921075,39.58022031,65.80943106,-13.35100957
32820,"Memphis, TN-MS-AR",724,Spain,43.17956455,32.47434706,75.65391161,10.70521749
32820,"Memphis, TN-MS-AR",792,Turkey,56.03857892,18.603801,74.64237992,37.43477792
32820,"Memphis, TN-MS-AR",826,United Kingdom of Great Britain and Northern Ireland,161.3753949,167.237612,328.6130069,-5.862217141
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",005rem,Remainder of South America,295.524022,226.5073731,522.031395,69.0166489
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",011,Western Africa,23.80632745,54.49387098,78.30019843,-30.68754353
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",013rem,Remainder of Central America,170.3902282,492.6997503,663.0899786,-322.3095221
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",014,Eastern Africa,7.744499782,13.95205834,21.69655812,-6.207558557
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",015,Northern Africa,40.61251957,119.1824748,159.7949944,-78.56995526
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",017,Middle Africa,15.1479,16.46286807,31.61076808,-1.314968069
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",018rem,Remainder of Southern Africa,0.494233366,9.296884668,9.791118034,-8.802651302
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",021rem,Remainder of Northern America,4.836709449,0.512837969,5.349547418,4.323871481
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",029,Caribbean,178.8120608,292.2613774,471.0734382,-113.4493166
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",030rem,Remainder of Eastern Asia,0.428234064,0.077873293,0.506107357,0.350360771
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",032,Argentina,82.49316878,69.4736864,151.9668552,13.01948238
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",034rem,Remainder of Southern Asia,26.54019883,155.7418738,182.2820726,-129.201675
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",035rem,Remainder of South-Eastern Asia,126.0900787,748.7745618,874.8646405,-622.6844831
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",039rem,Remainder of Southern Europe,102.4748501,461.2236188,563.6984689,-358.7487687
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",053,Australia and New Zealand,102.7076629,115.1027051,217.8103681,-12.39504218
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",054,Melanesia,1.051468883,3.259358821,4.310827704,-2.207889938
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",057,Micronesia,1.106049191,0.14471559,1.250764781,0.961333601
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",061,Polynesia,0.570943599,0.563754966,1.134698565,0.007188632
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",076,Brazil,450.8904166,489.7220205,940.6124371,-38.83160387
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",124,Canada,993.272802,2318.552637,3311.825439,-1325.279835
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",143,Central Asia,5.708524661,14.66283113,20.37135579,-8.954306468
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",145rem,Remainder of Western Asia,255.1050512,296.3668997,551.4719509,-41.26184851
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",151,Eastern Europe,77.23870646,391.4553854,468.6940919,-314.216679
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",152,Chile,100.1462754,76.96595191,177.1122273,23.18032347
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",154rem,Remainder of Northern Europe,116.97506,558.8402379,675.8152978,-441.8651779
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",155rem,Remainder of Western Europe,243.8224916,477.654404,721.4768956,-233.8319124
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",156,China,593.6149233,4164.997497,4758.61242,-3571.382574
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",170,Colombia,140.2289727,180.8853143,321.114287,-40.65634154
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",250,France,134.8151501,478.0023838,612.8175339,-343.1872337
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",276,Germany,236.9834774,922.0906685,1159.074146,-685.1071911
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",356,India,97.72112578,410.1362468,507.8573726,-312.415121
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",392,Japan,248.7713101,1301.285456,1550.056766,-1052.514146
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",410,Republic of Korea,163.6774232,484.3209413,647.9983644,-320.6435181
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",484,Mexico,609.5868461,2155.910191,2765.497038,-1546.323345
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",528,Netherlands,151.4907592,205.1315029,356.6222621,-53.64074371
